rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTC_EN-Index Curve,MTC_EN-Index Curve,USD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTC_LA-Index Curve,MTC_LA-Index Curve,CLP,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTC_US-Index Curve,MTC_US-Index Curve,USD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,PCC_CA-Index Curve,PCC_CA-Index Curve,CAD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,PCC_EU-Index Curve,PCC_EU-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,PCC_LA-Index Curve,PCC_LA-Index Curve,MXN,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,OPR_GP-Index Curve,OPR_GP-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,BUS_GP-Index Curve,BUS_GP-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTN_US-Index Curve,MTN_US-Index Curve,USD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTN_LA-Index Curve,MTN_LA-Index Curve,CLP,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTN_AD-Index Curve,MTN_AD-Index Curve,JPY,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTN_AN-Index Curve,MTN_AN-Index Curve,MYR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTN_ED-Index Curve,MTN_ED-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MTN_EN-Index Curve,MTN_EN-Index Curve,PLN,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MBN_US-Index Curve,MBN_US-Index Curve,USD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MBN_LA-Index Curve,MBN_LA-Index Curve,CLP,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MBN_AD-Index Curve,MBN_AD-Index Curve,TWD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MBN_AN-Index Curve,MBN_AN-Index Curve,MYR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MBN_ED-Index Curve,MBN_ED-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,MBN_EN-Index Curve,MBN_EN-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,PCN_CA-Index Curve,PCN_CA-Index Curve,CAD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,PCN_LA-Index Curve,PCN_LA-Index Curve,MXN,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,PCN_EU-Index Curve,PCN_EU-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,0,,,
