rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,215.45,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,.SETI-Index Curve,.SETI-Index Curve,THB,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,1025.32,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,.SPX-Index Curve,.SPX-Index Curve,USD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,1257.6,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,.SSEC-Index Curve,.SSEC-Index Curve,CNY,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,2199.4169,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,.STOXX50E-Index Curve,.STOXX50E-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,2316.55,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,.WIG-Index Curve,.WIG-Index Curve,PLN,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,37588.68,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,ACMPALL_INDEX-Index Curve,ACMPALL_INDEX-Index Curve,AUD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,6920.277,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,ASA52_INDEX-Index Curve,ASA52_INDEX-Index Curve,AUD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,30766.57,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,ASA5PROP_INDEX-Index Curve,ASA5PROP_INDEX-Index Curve,AUD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,19068.08,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,ASE_INDEX-Index Curve,ASE_INDEX-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,680.42,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,AUBI_INDEX-Index Curve,AUBI_INDEX-Index Curve,AUD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,7444.42024,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,AUINB_INDEX-Index Curve,AUINB_INDEX-Index Curve,AUD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,5290.525,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,BANK_OF_BEIJING-Index Curve,BANK_OF_BEIJING-Index Curve,CNY,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,9.28,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,BEL20_INDEX-Index Curve,BEL20_INDEX-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,2083.42,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,BG40IND_INDEX-Index Curve,BG40IND_INDEX-Index Curve,BGN,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,113.69,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,CECEEUR_INDEX-Index Curve,CECEEUR_INDEX-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,1498.73,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,DEUTSCHE_POSTBANK-Index Curve,DEUTSCHE_POSTBANK-Index Curve,EUR,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,24.135,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,DJAIGTR_INDEX-Index Curve,DJAIGTR_INDEX-Index Curve,USD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,282.8255,,,
BAS,Index CurveSPEC,Index CurveSPEC,Index Curve,ELHK_INDEX-Index Curve,ELHK_INDEX-Index Curve,HKD,0,TRUE,@Sliding Axis 2
rm_ro,Index CurveSPEC : Generic Index Surface,Generic Index Surface,Index CurveSPEC,0,0,-1,,,
