BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.AEX_Y12_Str0.001_EUR,EqFwd_.AEX_Y12_Str0.001_EUR,Equity Forward Model,EUR,EUR-SWAP,4380,Equity Forward,EUR,0,MarketIndex_.AEX,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_VAJDB_D01_Str100.000,EqFwd_VAJDB_D01_Str100.000,Equity Forward Model,EUR,EUR-SWAP,1,Equity Forward,EUR,100,MarketIndex_VAJDB,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,BAS_VAJDB,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_VAJCM_D01_Str100.000,EqFwd_VAJCM_D01_Str100.000,Equity Forward Model,EUR,EUR-SWAP,1,Equity Forward,EUR,100,MarketIndex_VAJCM,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,BAS_VAJCM,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.MSCIWO_Y30_Str0.002_EUR,EqFwd_.MSCIWO_Y30_Str0.002_EUR,Equity Forward Model,USD,USD-SWAP,10950,Equity Forward,USD,0,MarketIndex_.MSCIWO,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.AEX_Y01_Str0.003_EUR,EqFwd_.AEX_Y01_Str0.003_EUR,Equity Forward Model,EUR,EUR-SWAP,365,Equity Forward,EUR,0,MarketIndex_.AEX,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.AEX_Y08_Str0.004_EUR,EqFwd_.AEX_Y08_Str0.004_EUR,Equity Forward Model,EUR,EUR-SWAP,2920,Equity Forward,EUR,0,MarketIndex_.AEX,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.AEX_M01_Str0.005_EUR,EqFwd_.AEX_M01_Str0.005_EUR,Equity Forward Model,EUR,EUR-SWAP,30,Equity Forward,EUR,0,MarketIndex_.AEX,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.MSCIWO_Y03_Str0.006_EUR,EqFwd_.MSCIWO_Y03_Str0.006_EUR,Equity Forward Model,USD,USD-SWAP,1095,Equity Forward,USD,0,MarketIndex_.MSCIWO,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
BAS,Equity ForwardSPEC,Equity ForwardSPEC,Equity Forward,EqFwd_.AEX_Y10_Str0.007_EUR,EqFwd_.AEX_Y10_Str0.007_EUR,Equity Forward Model,EUR,EUR-SWAP,3650,Equity Forward,EUR,0,MarketIndex_.AEX,@forward settlement THEO,Cash Settlement,@maturity relative years,EUR-SWAP,EUR-SWAP,equity index Forward,N/A
