BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.AEX,0,EUR,Equity Forward,4380,EUR-SWAP,EUR,Equity Forward Model,EqFwd_.AEX_Y12_Str0.001_EUR,EqFwd_.AEX_Y12_Str0.001_EUR,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,BAS_VAJDB,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_VAJDB,100,EUR,Equity Forward,1,EUR-SWAP,EUR,Equity Forward Model,EqFwd_VAJDB_D01_Str100.000,EqFwd_VAJDB_D01_Str100.000,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,BAS_VAJCM,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_VAJCM,100,EUR,Equity Forward,1,EUR-SWAP,EUR,Equity Forward Model,EqFwd_VAJCM_D01_Str100.000,EqFwd_VAJCM_D01_Str100.000,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.MSCIWO,0,USD,Equity Forward,10950,USD-SWAP,USD,Equity Forward Model,EqFwd_.MSCIWO_Y30_Str0.002_EUR,EqFwd_.MSCIWO_Y30_Str0.002_EUR,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.AEX,0,EUR,Equity Forward,365,EUR-SWAP,EUR,Equity Forward Model,EqFwd_.AEX_Y01_Str0.003_EUR,EqFwd_.AEX_Y01_Str0.003_EUR,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.AEX,0,EUR,Equity Forward,2920,EUR-SWAP,EUR,Equity Forward Model,EqFwd_.AEX_Y08_Str0.004_EUR,EqFwd_.AEX_Y08_Str0.004_EUR,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.AEX,0,EUR,Equity Forward,30,EUR-SWAP,EUR,Equity Forward Model,EqFwd_.AEX_M01_Str0.005_EUR,EqFwd_.AEX_M01_Str0.005_EUR,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.MSCIWO,0,USD,Equity Forward,1095,USD-SWAP,USD,Equity Forward Model,EqFwd_.MSCIWO_Y03_Str0.006_EUR,EqFwd_.MSCIWO_Y03_Str0.006_EUR,Equity Forward
BAS,Equity ForwardSPEC,Equity ForwardSPEC,N/A,equity index Forward,EUR-SWAP,EUR-SWAP,@maturity relative years,Cash Settlement,@forward settlement THEO,MarketIndex_.AEX,0,EUR,Equity Forward,3650,EUR-SWAP,EUR,Equity Forward Model,EqFwd_.AEX_Y10_Str0.007_EUR,EqFwd_.AEX_Y10_Str0.007_EUR,Equity Forward
