Maturity,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5
05/08/2010,0.338653,0.276518,0.220953,0.176695,0.144851,0.314585,0.276224,0.242265,0.213892,0.193846,0.315166,0.284465,0.257957,0.235162,0.217537
04/08/2010,0.339381,0.277033,0.221397,0.178846,0.148531,0.316208,0.277596,0.243515,0.21581,0.196797,0.316361,0.285501,0.258889,0.236401,0.21953
03/08/2010,0.339381,0.277033,0.221397,0.178846,0.148531,0.316208,0.277596,0.243515,0.21581,0.196797,0.316361,0.285501,0.258889,0.236401,0.21953
02/08/2010,0.339705,0.277441,0.22192,0.179219,0.149008,0.316238,0.277633,0.243557,0.215853,0.19684,0.316439,0.28558,0.258969,0.236482,0.219613
30/07/2010,0.346563,0.284862,0.229736,0.185454,0.154495,0.322075,0.283841,0.249969,0.221665,0.201765,0.320435,0.289798,0.263285,0.240595,0.223134
29/07/2010,0.34259,0.280455,0.225108,0.181447,0.151183,0.319667,0.281266,0.247317,0.219144,0.199562,0.318488,0.287736,0.261184,0.238546,0.221273
28/07/2010,0.342889,0.280819,0.225617,0.181836,0.151717,0.320134,0.281757,0.247851,0.219654,0.200026,0.319096,0.288347,0.261816,0.239151,0.221785
27/07/2010,0.341681,0.279625,0.22431,0.18117,0.150857,0.319408,0.280992,0.24704,0.219045,0.199607,0.31759,0.286783,0.260208,0.237646,0.220567
26/07/2010,0.347605,0.28629,0.231376,0.187854,0.156649,0.323694,0.28554,0.25172,0.223648,0.203804,0.321136,0.290453,0.26393,0.241321,0.224025
23/07/2010,0.348273,0.288033,0.234375,0.191545,0.16176,0.324404,0.286865,0.25375,0.22627,0.207003,0.32213,0.29176,0.265582,0.243325,0.226314
22/07/2010,0.350528,0.289968,0.236022,0.193893,0.165156,0.325864,0.288029,0.254745,0.227554,0.208977,0.32337,0.292832,0.266538,0.244447,0.227903
21/07/2010,0.355998,0.296107,0.242391,0.199786,0.169939,0.329558,0.291992,0.258798,0.231503,0.212522,0.326182,0.29585,0.269607,0.247464,0.230711
20/07/2010,0.36419,0.304672,0.251157,0.207742,0.177481,0.335889,0.298479,0.26536,0.237838,0.218426,0.331777,0.301557,0.275353,0.253104,0.236025
19/07/2010,0.365976,0.306529,0.253118,0.209384,0.178951,0.337551,0.300209,0.267146,0.239509,0.219847,0.333533,0.303336,0.277166,0.254856,0.237589
16/07/2010,0.365553,0.30599,0.252601,0.208674,0.178377,0.337086,0.299712,0.266653,0.238951,0.219226,0.332935,0.302698,0.276524,0.254196,0.236907
15/07/2010,0.356181,0.296853,0.24377,0.201066,0.171328,0.329527,0.292216,0.25926,0.231966,0.212833,0.325409,0.295496,0.269682,0.24786,0.23125
14/07/2010,0.349981,0.290275,0.236916,0.195375,0.166302,0.324814,0.287254,0.254163,0.227252,0.208808,0.320925,0.290872,0.264976,0.243354,0.227294
13/07/2010,0.348281,0.288392,0.234967,0.193577,0.16485,0.323756,0.286117,0.252996,0.226122,0.207816,0.319741,0.289629,0.263711,0.242115,0.22615
12/07/2010,0.353015,0.293669,0.240434,0.198474,0.168865,0.326986,0.289598,0.256567,0.229544,0.210841,0.3224,0.292482,0.266614,0.244945,0.22874
09/07/2010,0.354776,0.295413,0.24217,0.199972,0.17058,0.328007,0.290628,0.257594,0.230493,0.211735,0.323343,0.293446,0.267577,0.245872,0.229588
08/07/2010,0.356711,0.29751,0.244326,0.201962,0.172284,0.329015,0.291707,0.258698,0.231556,0.212679,0.324148,0.294306,0.268452,0.246726,0.230371
07/07/2010,0.361969,0.303565,0.250239,0.208342,0.17913,0.332221,0.295354,0.262414,0.235384,0.216493,0.326462,0.297123,0.271281,0.249577,0.233213
06/07/2010,0.364092,0.305964,0.252753,0.210546,0.180591,0.333854,0.297122,0.264236,0.237122,0.217964,0.327739,0.29849,0.272674,0.250931,0.234434
05/07/2010,0.375545,0.317795,0.264461,0.219964,0.18706,0.339771,0.303499,0.270761,0.243046,0.222687,0.332197,0.30338,0.277781,0.255838,0.238638
02/07/2010,0.376218,0.31808,0.264394,0.219719,0.186832,0.339721,0.303384,0.270613,0.24293,0.222675,0.332318,0.303464,0.27785,0.255923,0.238776
01/07/2010,0.382087,0.324,0.270278,0.225032,0.191749,0.34253,0.306422,0.273845,0.246207,0.225832,0.334527,0.305878,0.280438,0.258615,0.241453
30/06/2010,0.374242,0.315528,0.261447,0.216907,0.184557,0.337671,0.301245,0.268426,0.241187,0.221908,0.330293,0.301649,0.276095,0.254444,0.237814
29/06/2010,0.373027,0.315105,0.261624,0.216329,0.182509,0.335104,0.299919,0.268097,0.241186,0.22143,0.327235,0.299644,0.274966,0.253797,0.237135
28/06/2010,0.361224,0.303104,0.24975,0.205703,0.173018,0.3283,0.29301,0.261248,0.234751,0.215706,0.32193,0.294332,0.269764,0.24888,0.232711
25/06/2010,0.362577,0.304971,0.251903,0.207221,0.174599,0.32929,0.29415,0.262475,0.235762,0.216385,0.322662,0.295165,0.270656,0.249676,0.233259
24/06/2010,0.356589,0.299384,0.246751,0.203283,0.171064,0.325504,0.29063,0.259309,0.233215,0.214497,0.319715,0.292409,0.26815,0.24756,0.231646
23/06/2010,0.347862,0.291609,0.240172,0.198495,0.167677,0.320307,0.285921,0.255233,0.229981,0.212154,0.315379,0.288583,0.264943,0.245087,0.229957
22/06/2010,0.342345,0.285987,0.234513,0.193134,0.163045,0.317859,0.2842,0.253717,0.227644,0.208222,0.314956,0.288935,0.265485,0.244859,0.227916
21/06/2010,0.339612,0.283012,0.231403,0.190527,0.16072,0.316166,0.282396,0.251855,0.225885,0.20675,0.313633,0.287541,0.264047,0.243452,0.226633
18/06/2010,0.345785,0.287933,0.235166,0.19376,0.166201,0.320668,0.285943,0.254472,0.227681,0.20803,0.317582,0.290585,0.26619,0.244735,0.227203
17/06/2010,0.349017,0.291639,0.239284,0.197498,0.169821,0.323138,0.288364,0.25681,0.229766,0.20968,0.319804,0.29273,0.268245,0.246611,0.228803
16/06/2010,0.351273,0.293971,0.241624,0.199877,0.171958,0.324405,0.289633,0.258063,0.231027,0.210939,0.320878,0.2938,0.269291,0.247647,0.22983
15/06/2010,0.352055,0.294762,0.242431,0.200193,0.172254,0.324672,0.289962,0.258452,0.231345,0.211057,0.321036,0.294007,0.269559,0.247915,0.230029
14/06/2010,0.354989,0.297858,0.245611,0.203167,0.174845,0.325407,0.290708,0.259198,0.232085,0.21177,0.321474,0.294446,0.269992,0.248346,0.230458
11/06/2010,0.360604,0.303618,0.251422,0.208721,0.18009,0.32902,0.294382,0.262895,0.235725,0.215187,0.324204,0.297201,0.272754,0.251088,0.233124
10/06/2010,0.36761,0.310222,0.257463,0.213708,0.183921,0.332374,0.297845,0.266413,0.239164,0.218327,0.326962,0.300022,0.275604,0.253904,0.235807
09/06/2010,0.373213,0.316075,0.26338,0.219413,0.188832,0.335717,0.301387,0.27008,0.242885,0.221913,0.32896,0.302337,0.278194,0.256747,0.238818
08/06/2010,0.381336,0.324372,0.271755,0.227468,0.19656,0.339638,0.305315,0.274003,0.246786,0.225708,0.332354,0.305735,0.281587,0.260125,0.242145
07/06/2010,0.376047,0.319595,0.267672,0.224205,0.194424,0.335969,0.302196,0.271529,0.244993,0.224573,0.328995,0.303032,0.279618,0.258916,0.241662
04/06/2010,0.361932,0.303355,0.249898,0.207149,0.179288,0.328466,0.293624,0.262058,0.235064,0.215011,0.323319,0.296442,0.272211,0.250886,0.23338
02/06/2010,0.368236,0.309989,0.256737,0.213744,0.18555,0.332305,0.297534,0.265998,0.23895,0.218674,0.326527,0.299666,0.27542,0.254044,0.236419
01/06/2010,0.367639,0.309328,0.256019,0.21328,0.18573,0.332004,0.29719,0.26562,0.238618,0.218467,0.326206,0.299309,0.275028,0.253658,0.236087
31/05/2010,0.363939,0.305566,0.252188,0.209144,0.181272,0.328913,0.29415,0.262608,0.235585,0.215416,0.323544,0.296688,0.27243,0.251047,0.233447
28/05/2010,0.363939,0.305566,0.252188,0.209144,0.181272,0.328913,0.29415,0.262608,0.235585,0.215416,0.323544,0.296688,0.27243,0.251047,0.233447
27/05/2010,0.366818,0.308692,0.255404,0.212221,0.186872,0.331237,0.297008,0.265666,0.238254,0.216911,0.325811,0.299463,0.275371,0.253654,0.235104
26/05/2010,0.379075,0.320344,0.266293,0.221701,0.195231,0.337364,0.303233,0.271828,0.24397,0.221669,0.330217,0.303947,0.279896,0.25811,0.239329
25/05/2010,0.399753,0.338805,0.282149,0.233949,0.203462,0.347016,0.312651,0.280869,0.252363,0.229007,0.338443,0.311966,0.28759,0.265331,0.245881
21/05/2010,0.393225,0.331264,0.273968,0.226297,0.198088,0.339912,0.305612,0.274131,0.246252,0.223981,0.33165,0.305653,0.281934,0.260512,0.242091
20/05/2010,0.391165,0.331775,0.276974,0.230864,0.202236,0.339896,0.306728,0.276259,0.249062,0.226878,0.332128,0.306973,0.283996,0.263115,0.244918
